YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2007,SC,South Carolina,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,17.4,,,2.0,13.6,22.0,660,Female,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2007,SC,South Carolina,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,8.1,,,1.2,6.0,10.9,1150,Overall,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2007,SC,South Carolina,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,8.5,,,1.6,5.7,12.4,489,Male,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2007,SC,South Carolina,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.8,,,1.2,5.6,10.8,660,Female,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2007,SC,South Carolina,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,7.9,,,1.0,6.1,10.2,1228,Overall,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2007,SC,South Carolina,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,13.4,,,1.8,10.1,17.6,535,Male,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2007,SC,South Carolina,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.2,,,0.6,1.3,3.9,691,Female,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2007,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,24.7,,,3.4,18.4,32.4,1506,Overall,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2007,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,24.7,,,4.1,17.3,34.1,757,Male,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2007,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,24.6,,,3.3,18.5,32.0,745,Female,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2007,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,11.8,,,1.6,8.9,15.5,1506,Overall,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2007,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,12.8,,,2.2,9.0,18.0,757,Male,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2007,SD,South Dakota,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,10.8,,,1.7,7.7,15.0,745,Female,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2007,SD,South Dakota,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,11.2,,,1.1,9.1,13.7,1567,Overall,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2007,SD,South Dakota,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,18.9,,,1.6,15.8,22.6,793,Male,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2007,SD,South Dakota,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,3.3,,,1.0,1.8,6.0,771,Female,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2007,TN,Tennessee,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,25.5,,,1.8,21.9,29.5,1991,Overall,All Ages,All Races,High School,"(35.68094058000048, -85.77449091399967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2007,TN,Tennessee,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,27.0,,,2.2,22.6,31.9,959,Male,All Ages,All Races,High School,"(35.68094058000048, -85.77449091399967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2007,TN,Tennessee,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,23.8,,,2.0,19.9,28.3,1027,Female,All Ages,All Races,High School,"(35.68094058000048, -85.77449091399967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2007,TN,Tennessee,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,12.1,,,1.3,9.6,15.2,1991,Overall,All Ages,All Races,High School,"(35.68094058000048, -85.77449091399967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2007,TN,Tennessee,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,14.0,,,1.9,10.4,18.5,959,Male,All Ages,All Races,High School,"(35.68094058000048, -85.77449091399967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2007,TN,Tennessee,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,10.0,,,1.2,7.8,12.9,1027,Female,All Ages,All Races,High School,"(35.68094058000048, -85.77449091399967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2007,TN,Tennessee,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,12.9,,,1.4,10.3,16.1,2054,Overall,All Ages,All Races,High School,"(35.68094058000048, -85.77449091399967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2007,TN,Tennessee,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,22.8,,,2.6,17.9,28.5,991,Male,All Ages,All Races,High School,"(35.68094058000048, -85.77449091399967)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2007,TN,Tennessee,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.9,,,0.6,1.9,4.4,1057,Female,All Ages,All Races,High School,"(35.68094058000048, -85.77449091399967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2007,TX,Texas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,21.1,,,1.4,18.3,24.2,3225,Overall,All Ages,All Races,High School,"(31.827240407000488, -99.42677020599967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2007,TX,Texas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,23.0,,,1.3,20.3,26.0,1628,Male,All Ages,All Races,High School,"(31.827240407000488, -99.42677020599967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2007,TX,Texas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,19.1,,,1.7,15.7,23.0,1595,Female,All Ages,All Races,High School,"(31.827240407000488, -99.42677020599967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2007,TX,Texas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.1,,,0.8,5.5,9.1,3225,Overall,All Ages,All Races,High School,"(31.827240407000488, -99.42677020599967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2007,TX,Texas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,8.4,,,0.9,6.7,10.5,1628,Male,All Ages,All Races,High School,"(31.827240407000488, -99.42677020599967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2007,TX,Texas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,5.8,,,1.0,4.0,8.3,1595,Female,All Ages,All Races,High School,"(31.827240407000488, -99.42677020599967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2007,TX,Texas,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,7.9,,,0.9,6.3,9.9,3154,Overall,All Ages,All Races,High School,"(31.827240407000488, -99.42677020599967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2007,TX,Texas,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,13.1,,,1.5,10.3,16.5,1595,Male,All Ages,All Races,High School,"(31.827240407000488, -99.42677020599967)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2007,TX,Texas,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.6,,,0.5,1.8,3.8,1558,Female,All Ages,All Races,High School,"(31.827240407000488, -99.42677020599967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2007,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,7.9,,,1.6,5.3,11.7,1879,Overall,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2007,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,9.3,,,2.6,5.2,16.0,922,Male,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2007,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,5.7,,,0.8,4.2,7.5,954,Female,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2007,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.5,,,0.6,1.6,3.9,1879,Overall,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2007,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.3,,,1.5,2.1,8.4,922,Male,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2007,UT,Utah,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,0.7,,,0.3,0.4,1.5,954,Female,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2007,UT,Utah,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,4.9,,,1.6,2.5,9.5,1949,Overall,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2007,UT,Utah,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,7.1,,,2.7,3.2,14.8,967,Male,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2007,UT,Utah,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,1.7,,,0.5,1.0,3.0,978,Female,All Ages,All Races,High School,"(39.360700171000474, -111.58713063499971)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2007,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,18.2,,,1.9,14.4,22.8,6688,Overall,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2007,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,19.7,,,1.9,15.8,24.2,3265,Male,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2007,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,16.6,,,2.0,12.6,21.6,3324,Female,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2007,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.9,,,1.2,5.6,10.9,6688,Overall,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2007,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,8.8,,,1.4,6.1,12.6,3265,Male,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2007,VT,Vermont,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,6.7,,,0.9,4.9,8.9,3324,Female,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2007,VT,Vermont,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,8.6,,,1.2,6.3,11.7,6744,Overall,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2007,VT,Vermont,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,14.1,,,1.8,10.5,18.6,3291,Male,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2007,VT,Vermont,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.6,,,0.7,1.5,4.6,3350,Female,All Ages,All Races,High School,"(43.62538123900049, -72.51764079099962)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2007,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,27.6,,,2.1,23.5,32.2,1330,Overall,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2007,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,26.7,,,1.9,22.9,30.8,612,Male,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2007,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,28.4,,,3.1,22.4,35.3,714,Female,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2007,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,14.4,,,1.6,11.4,18.0,1330,Overall,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2007,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,14.2,,,2.0,10.4,18.9,612,Male,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2007,WV,West Virginia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,14.5,,,1.8,11.1,18.7,714,Female,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2007,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,14.8,,,1.5,11.8,18.3,1374,Overall,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2007,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,27.0,,,2.7,21.7,33.0,640,Male,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2007,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.2,,,0.5,1.3,3.7,729,Female,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2007,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,20.5,,,1.2,18.2,23.0,2013,Overall,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2007,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,20.7,,,1.3,18.1,23.5,1012,Male,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2007,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,20.3,,,1.6,17.2,23.8,1000,Female,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2007,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,9.4,,,0.9,7.7,11.3,2013,Overall,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2007,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,10.3,,,1.3,7.9,13.3,1012,Male,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2007,WI,Wisconsin,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,8.4,,,0.8,6.8,10.3,1000,Female,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2007,WI,Wisconsin,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,7.7,,,1.0,6.0,10.0,2078,Overall,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2007,WI,Wisconsin,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,12.9,,,1.6,9.9,16.7,1050,Male,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2007,WI,Wisconsin,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.3,,,0.5,1.5,3.7,1027,Female,All Ages,All Races,High School,"(44.39319117400049, -89.81637074199966)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2007,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,20.9,,,1.2,18.6,23.3,2088,Overall,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2007,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,20.0,,,1.3,17.5,22.7,1035,Male,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2007,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,21.5,,,1.8,18.1,25.4,1043,Female,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2007,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,9.9,,,1.1,7.9,12.3,2088,Overall,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2007,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,9.8,,,1.4,7.3,13.1,1035,Male,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2007,WY,Wyoming,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,9.9,,,1.3,7.6,12.8,1043,Female,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2007,WY,Wyoming,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,14.7,,,0.8,13.2,16.4,2195,Overall,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2007,WY,Wyoming,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,21.3,,,1.3,18.9,24.0,1092,Male,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2007,WY,Wyoming,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,7.4,,,0.7,6.1,8.9,1092,Female,All Ages,All Races,High School,"(43.23554134300048, -108.10983035299967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2005,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,24.4,,,1.9,20.5,28.7,1033,Overall,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2005,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,28.8,,,3.1,22.7,35.8,482,Male,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2005,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,20.5,,,1.9,16.8,24.8,542,Female,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2005,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,10.2,,,1.0,8.4,12.4,1033,Overall,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2005,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,12.0,,,1.5,9.2,15.4,482,Male,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2005,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,8.6,,,1.5,5.9,12.4,542,Female,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2005,AL,Alabama,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,14.1,,,1.6,11.1,17.9,1108,Overall,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
